IDHASH,MIN_CALIF_ADMIS,MAX_CALIF_ADMIS,PROM_CALIF_ADMIS,CANT_ADMIS
15611DDA5C2E76D3E26A2CD8B68A8C5712FDAB2D72551540B3451625C722F121E4DA875E7EFF1B2EA7BF0BFDBD7B2E2AA1AA2CF894533D1A81F644D5C6D0EA42,6.723,6.723,6.723,1
156322DA9F48FADFB677FD6784AF5C8241D99524832C4B9D9B9C7993732B6005FEFCD2F1A61B830A047977556A83A6075A40D4B6A0644AD6A5C63339AAA2F77A,4.75,6.83,5.79,2
15646E25564DCBC0283AD93C77E4F99A5C51906D8A83B8461FB70C31AA8FC7654503ED309ABEA64C014375D4721328AB07D5E51D28C968966B9E469C436B5C3C,7.91,7.91,7.91,1
1564E9CB68C66D3465B9AB29031ABD4C148BFC6F74F3AC0EB85DFF276FFA3EA1125B1A1536CFCD6AC17873AE79A22B3B4CC11D47974797D0445C19AAE9550405,3.7,3.7,3.7,1
1564ECF34D85B7F257E80392F024436DF027788FB833A1ACBD06BE6437629D94D13BB18DE62B54B2EC9FF9E9D762F21ABD799092A561F8C6EC16B5729085B4A2,4.852,9.97,6.635,4
15672ADA81D4747A4E5CE86F636163D5818291AD503D1AB55665FA8992F56F002D4508530DAF87203B78BF271817C8B9CC4C73A1D70B382A2470CB69BF9F9D66,2.65,5.275,3.9625000000000004,2
1568CF00D1D880914158D966ECC5C1EC92DA06C602930043901CE38D6D845B97CBD5A8B1C03AF4734060908A668B6F5B877E79C3D064CEA19FFAE0A750FEF6BE,10.22,10.22,10.22,1
156B2E16D9321416B6DCC9AD48A9C71AC1108FCA71A57D4393AEB3CC8DEA4BDB2B13CD786107D16CBC6DEBFCA62A238021C7A7C86C4F2E7A7A49FB8D92DF0C45,2.352,2.352,2.352,1
156EC8A30844604D10335B0248BFD94E9AFDE97E71E28F59B90A46CBB679C3BF7CB9F8D1B49A1E6862B1EB1F3E9F98448D2919BF1F12B6C56E4B97A8FCF7FCA9,15.265,15.265,15.265,1
157000644D03D76476E8373F7305A27AF769B36864715795CCAC980F79A991E136DAB0ECA43E65D237C323E755773707ED130E3D136A370C4297AC2A94F5635D,12.445,13.263,12.854,2
1573BB9D54150E29E51A626F631A77C572B66F0457538D91B4C94353E9CF95B32C9280363239DEBB988AA0D8985B29186F7E601DF98676DF810E9D6EB2A81BC5,6.21,6.21,6.21,1
15745A5ACC13B6D505AF107F985373B7CE0FFBD3A0E21209C6A4808EDC44F23B81DD2FDD8DC7D7F6C645E2C9F132D3B2C79F0956EBFE3F703328DD6702C773A4,4.126,4.126,4.126,1
1575E3CBE5E31BE27FC63BEB9B454BDC867BCAD6E3CAB27087AD2B66F65176EB644569228B0F79BDF81E2D88A26B7A7797FC2473C5A42EADBAE7C81757531079,2.63,2.63,2.63,1
15765613757EB5015182C4FD8F7F1D783DC015E0AC2A403656A121758B9688A81F834F60C835D479AAA550F0BCD077F6E7045A218FB384676EF90B74B540BAE3,5.88,5.88,5.88,1
1577616FEEF52E873630F38ED75ACA0120446DC3460CE4778D327B5BBB279DDBBB7AA682A40BC2462DC16E2BB4B17D74B8F0D3065FC2FDABD46FFB7EFBBE9D09,7.6,8.875,8.2375,2
15788841B1A73AF87706688BA4E14746EAE684DA31FC544E1C983EB6A729E67BD9CA5BDCAF0406A9B0BBEF03241A6235D16757E323309A903A44AFC85EAE8A2B,3.442,10.659,6.643666666666667,6
157CE372CB66B5ABBDFE3B042415CC95D31EAEA7ADAA949C41D953183554FDE28FFD758A82D6F9A0F8F3B000584171D60953607395F22CFF0B44B8B6ECBC27A3,4.786,4.786,4.786,1
157D9D4B3FB21037270A66260498F3474EF3FF110913F7B001767C2CAC429FE6A957AACC68C0713E693984A529771F8F346F81991B19C8132393AF90447956E1,8.546,9.258,8.902,2
157ECE927CDFCB451D832DDDB3FDF952BEA71931CEFF1EACC8936D501F30654957951253F96E452ABC922B6F4F2C2B4F3E37E08AA19CB1CC4501646C61FB95A2,3.962,4.324,4.145333333333333,3
1583573F0D417EE31C3E284AEE104207EBF94067BC4F73ACFB7175446AEC5035843D1C8A507CFDE7648486CC15EFE8352EA7FD883948113C87CE5521A3C09FDD,1.628,1.628,1.628,1
158423BDC6B5264979421669B06D715650F3A29DFF138C90D1065763C5C3E548DE585ECB383FF51862BE2EF172573EAE9EB94B9A17215B03571FD0475F71834C,3.836,3.836,3.836,1
158BD8E7820A458187105F1A1FFFC16D0EE85E6CB8C8C32D5644A7C83872E7D93BA45F762F29BD0335849B3BEE67409135741FA4DD1435AD77A9A716586040E2,2.53,2.53,2.53,1
158CBB6B8119846EE86B752263E1FD12A1E26182D4FCF65F889FD5F931C6E0FD1D3A27229FAE8DFBF4D5414252D7FF92F4A1827B1433061BB610BDFF69D85C99,3.859,6.445,5.152,2
158D06D5FE10100F235484A10EEFC7E4D2970337ADC1EE7310AF8C26830E6277518CFE2ABCC417968719B4EFD91CD3D07D4C50C2C4CDCD970284DF00619EEE90,5.758,7.068,6.413,2
158EFBBA3157A19B8EAA3F8C009AE1F2108E5368CE66326798DF1949FBA3CF914A574100E04082FA32AF69E27AC778750D2DE4EFA5110F1F350E67EB1A790FE8,4.262,4.262,4.262,1
15907A9A273772FCDAC04597D8BA20B0EA144C9B92EBC4A4139E5865DDBF614500F40B0CAE6A8FC386CF3E20F2B57CB932F6842A2D5E6508E79D2BA47BCEAAD6,13.66,14.322,13.991,2
1592DDAC234D68FE075A764A826B44BFEEC6A65FBF097065A18B506D401E630B6A3276ED01FC663655B5ACF83B18D6C033171DBC99E9DF7ECAE1A63A9CA7E846,7.72,7.72,7.72,1
15930FAD847AAE153B1F08FDD2C1C9460E6234DEBB44137374690467D3F32E804CEC53BFBD4A51BC25670F5991ADAC6FBE9D1C7EF6D995963B62C2FE7046532A,3.923,3.923,3.923,1
15937BBFC4DC7E80A9BAD84BD3827FB7ACDAA489F38759C4147F6344749F251AAAA01F9FD5E8F889186F6F15DD309EBEB954A9A3D922EE37456DB053D175294E,8.35,13.327,10.8385,2
15944C88FBD2EEADBE646D3775A8BB628D6DBFED5CFD7DA50DD5C819DC2FCF32BFF74FD063BA4DDD47F5476FD8ACD7F03B6607B9400376E9D67E34B2B8BDACFA,3.4,3.4,3.4,1
1594AA1989EE6368F414619D1F7D7CF1F558A901974531DFC6027C9FA5E0CB0DAC70E7FF043BFA5C7B3C9B5BCD8F1A8679FBDC08E1DC8938436712DBED96EA5C,9.663,13.309,11.034333333333334,3
159749A7C9185B8AD5435494D5DBE509849715FBDEEE5999775496E4754D38336F965714A2CF17CBEADECD2C73F9BC336F4ECB2F9F956F99EF4BEA51F5C7F653,4.04,4.04,4.04,1
1597E6C36489323186823BAB28D36663A1CD86A7FB6C19D16A79BAC78DA4E7F75A535F161F2261289BE8009EF9490D6074B4E55EAE0997485DEF0D0CD2C46926,8.912,13.305,11.365666666666668,3
159993A81C73B52511CF17E1A399EAAB843503CE6787D326293C458E5ED9131144F49A1ED50510D7660EF013915B22DD0D0487E6508F092763FE230F16940E9A,7.34,7.34,7.34,1
15AB9C65E135D26662A71853CFE533F6D9FB174EAED8B3BB10C3B0A521443672A4D90E583A0C8FDB4923EF83C2EEA69CDAEFD7EE445E75E64CA33C8934863112,11.515,11.515,11.515,1
15AC66D914A1EBB9AE1C4C12F1888156819C80C17E2E01AE476CDA7146858ACB902FB41030BFFCE5B1B28D165CC688D03575376692490956E03A86643CC8BBA5,4.522,5.125,4.8235,2
15B2270956832BA60E0FFC2C4FBE21420D8B78BEBC5999C5564A183423445EA95EBE128FD2A45EC4D8D02049A9E15EDCB11969649414A027F3D4A9820A3B903C,9.9,13.525,11.7125,2
15B4D54FA03E2E8A06CF72B23B96BB01FD9C05AC2000F1C14DAA3C45A74F991F90702D917766229FD05930B84E964B647A3460923EDD7E97D59AED95E35345A3,5.172,7.093,6.3865,4
15B5CB0F1F576074AC5C132094915459B5AAB0688CB8E0752CC6AB5B9B4871ACBB351BF34EA6B8E580D1A965DAD130F9FA909DD2A8B466393E6291E55168945A,10.517,10.517,10.517,1
15B9AC2EAB7B3A37CDDF999729C848A1942809656609E5F3BE61CFC41E2A04983DA28F421259F1BEC5FBBF8EE051C33C7D87DD3308DCA32B52EF8860C4BBE6BA,2.503,2.503,2.503,1
15B9C4D4EE504D380C678C462CEDE0966D43737019A2A42EFAA9F648FF78BA2DF1450FE894931B4180DA083DC1FB1A925DFFB323DC844A5B31A8BCCAB1B8E8D7,4.89,6.058,5.474,2
15BCCBCF52670FF5560F48A6BEF6EABC5B6FB53C16B51503957C89329F92B7794297A9600D4D47F2635FBAFF851954340722E6F08C02DF79CA237FE7083D79E4,8.27,9.875,9.0725,2
15BDF77865EA439EA462F3253B6543DE92AC0C0DBD639B18E7D866A6289189BF74B69A308844EDAE15D377D8F1F063570D69D992AAAF94286DB2833E8B21CA34,4.455,5.13,4.7925,2
15BE1A7A0B4760772BC37221D71D23E57BF0498F0A5005DABA5950E84B28F3DF428B3EEEB4DB7A9F7043A7B2BD9AA48921955C7584981422DAFA0DCAFCCA55FC,4.842,4.842,4.842,1
15BF261C12DA6389774480482A9BC852D4F50C967228A1D71042E58E94ADE8D6E534BD1ED5D1D53D3702B5061E4A392FEBF332CA1C6A650CA6316D52A6F131C8,4.643,4.643,4.643,1
15C9055FBEA101856FA1FA79201346905BE2C1906FFCA7B77FB9ED36DBC41F9D0838E978BBE2A44F0F0C32405AD1F333F240C7918ED4D446BC4C4456ABE832C4,7.09,7.09,7.09,1
15D89AFF3A3F407586D1FD931C643C65C9AACA6812CF8819CEB0CAE968BB041156DE88792C8B0F9B579F55AE57A18371AC76A2B423668EF17165F3D19D264122,2.369,2.369,2.369,1
15D8C06B20237774AABD4F61E0F839F538DF57D3E2ED645F4A2BC8C02EBBFCC296CB05A3510388F49110A4A95A6C825C8903686BF63E139880B855A2BEB2E090,4.016,4.016,4.016,1
15DD86ABBF140ECC9282DFEC8C9BBBB6119801523665F6D81C1BDC7342A7488B4E7020FE1493BA90C7C51F8727B23DA370B52C533A6C59C17AD254EF0EEB2D81,3.803,12.137,7.970000000000001,2
15DE12A06238BA71A1051B595DBCB7F7F82E3408484280E226EF6F1CAD2F53B9A88ECE8052AE6FA4810F42A63F8A0FF017BA288721E0F3C58EDA803B0CF90816,4.155,4.155,4.155,1
15DE7238390E794F137B291FF273DD223BA1FD540E035F3F64802E8D5C54B37FD43BF5149D7435920A3C5DB0AED9EFE856B6D714286A1E6FE0ADA3338DE01209,6.001,6.001,6.001,1
15DE807E1A9E11E6CDD6464A08CDE4C3E9BE3EE5FBB27E2B8487374657B4943B6344A993E19F285F93E6123E6371A2238CFB82CBE3DE72AFE162B6FA41259599,10.072,10.072,10.072,1
15DF2B948BDF0EDB42BAC08C3CCBCD1566979C2088E24DFD7366FD636C9672926794330894311149CEB1DD872FB5B6B351F3DE3EAEF17479ED1C7078D059404E,2.05,2.05,2.05,1
15E0849BEAC4112D0633F46E560F9FA89A02250EBCB122738CC24B048148196DB2AF6B1EB92C9A203E871CDEC390FCF96A878E24EDE69A44E107F2F6ADE05DAE,2.24,2.24,2.24,1
15E3AC592E7FE7FAECEA836C15B5D292369D97373015E0E8713D27BC49888B1595A0248B6BC68CB19DDB6A6CD882FE2F08BF0FD25AACA4ADC450773A92D017F7,8.37,12.07,10.219999999999999,2
15EDF8DE2268136739A1DD294DB265042F0D81DE06F2B5317D70B4788EA45F2ABDA0ACBC6C68AF24DF78C2144A5311867347CEBA78FBD7FE54FCDA9C49E465E6,4.236,6.958,5.992,3
15F098B15184AE3633386B9E1491335B5B33E7EF99F2A79835F44C3C4AA2987C8FAE39A69FB105CA093710D301A6D8A192AFBD751CA2F494570E9B95A53C11F1,5.605,5.605,5.605,1
15F0C859F13492D88952CC9A0D23E92CE66D73DD15C91767B472F25ECE5D06EA0A3F79CB12E0FE133D5CEC24BB1EE8D84D3C8A560F9AED815684B5892323B4E6,8.71,13.682,10.8444,5
15F4EFB7A58D1D82BB5CD11BC39F2960653F3119010C895671A2F392B88609515F6B453AA2340C4BA6B8FCC460AE3A0A669A37A5DE3A0CCC6D099E2A1EA52FB9,8.227,8.227,8.227,1
15FA1995A3E6E73D3E1E6A1E16AEEEE642064595D17B6FBD30D91B7DD86A85589719619CDE78E3B27604771919EC09A5B02F956166E6A2F24E44D0738B6AE1EE,7.413,7.413,7.413,1
15FC4355CBE761E57D58B0BCAB069BAF749CD9482C5F770C8BC32711E1903CA1B35ACC40DB8562F2CCCD56D24F5B8C6F4E453DC14DCE1D106B42C75D08AC7A7D,5.77,5.77,5.77,1
15FC6FAB6EE51D9CE77E79AB9F7CE8669923202E28DD46F3A4C15EA0B6B56A628CC09D6030E0E340AC913C188BE441BF94FC061EA41743DF59273B89B23B0EFB,6.638,6.638,6.638,1
15FCD0B90F15A2F1FC45D11F935FFB1469D8B12E2417B90D0391BC2BAEFA7ECB21DA46163B424D99E922DDFF54DD0A6701B9E0F341AF3771E27A161BFF070A4E,8.6,8.6,8.6,1
15FFF67A3EB9DD0C4FB606790E8C2B5C31525B88C95CA764D974FF7F4D7CF8A222FB214D4F4594FAC075CBBDD61FA83042A568982FCB50CEACC747FBFCE82467,7.167,12.25,9.629999999999999,5
1600A2425FA0A557B109121ADCFFA4E04AD3F5E3D95ADBC23BE603E2B3BCF79DC430123814D793B589C9A55E96658ACFF31D63D52BC5B6BBA4DBDC219D77C0CE,4.95,12.381,9.9505,4
160510FBD9C62587641F8F59245E86CB32CCB40504987D4662A0769AE6C98C3D084A2310BFA16B904298D2662C1346343E2D91F0845FAC8B6077956CBDCDC388,4.983,9.515,7.467333333333333,3
16065EC4150E5EACE8D7DCCCB0DA071D56AEBFE3EB3F761393C14071753A5FC073336E02675CE4DFF38B9D64499883C8516B7103F8C2193332CB7B19E6A6DB8C,12.955,13.663,13.309000000000001,2
16086545F83CCC68513BED2AF9BAFD6F08C285D8336EE776EBB4486E2C5F1C18456912161214B3DED85D2BB9AA0F3B46AF69F33A09D301F7C0D80D04FFE856C2,7.17,7.17,7.17,1
1609DF1F3E8152D160DA62DD263FF021174B16A1CF0BBB3F62C2CBBD5043AE0B07246F3E79640AFFD9B191FB408518B3DA974ED1DD466FED5E53B41321BA2E0D,2.88,2.88,2.88,1
1611B2AA56E80567F7DDA1A49EA156245BF892F1735941058A378C007C2FDFFAE3C1CE50FC120E7E1203B7B62BE59EB53D43377CD71505A780E52199041C2107,10.224,10.224,10.224,1
16136092171A3C8359B193FE929D5F11EE771A2F949BF721CEB9E528F46BE080404402A91DC880A7993503DF13B8B38554E772968AD568E507EC90DFE4C4C0F2,2.57,2.57,2.57,1
16143A2A947CBA7E14274D8D28687CECACFE87DEBAF52D4C1FA30ACC53A171726CE75300EF39C606FEEA85C46DB6B5254ADE473BB47753BF376DD38D78B4A8BA,8.55,10.79,9.67,2
1615E832EC697133AF82C0E360E0D395B8C0C84D80CB410C238D8CAE5A10597BB36F6E4C79D333FC5037C2EC58972F27082F81CD849744726DAE58ACC311FD5F,7.83,7.83,7.83,1
161B31C2063F21BBF22D74DB8C2F41FFE7738C13DD7F02A7928C65CF89F075C454A18766D7E3DEED6D036E343A9E4D00FAC3692B9E82BAFE997D6C9CF5F63CBA,6.39,8.82,7.605,2
161B7C75F553BD259BECF6B76F9CA57822025D953B6F3B14D321920A37DC895780E1D414AAFBCBD7D4CE5097DA80BED8B11A47BD6B9134B6646B26FA58F168CD,5.184,5.184,5.184,1
161B8314A8617FB79660FC8959AE00CF0D1371FF815AE026262E92D41D403A18CF95FACBD029D96A74F2910CAF4A7658C540794A6122F9E346942E6F07EBAA49,4.157,4.157,4.157,1
161C9AB5FA21591B7048FE279B13D4CD84E1CFDFC7EB1D8290D633FE176E02114471BB276A9E4A0A7C40B561ACE857B10EB87741B3EB56028E5F26AF6E13CB2F,10.447,10.447,10.447,1
161CDF7DC1E0988F23F3BAB32A3EB66B262C82173779BF53609E70C4FCD07F05576873DEC840BDBA6E1EA3D95D513EFC19BD18A3502CFA42B364308275EE7C36,3.952,3.952,3.952,1
161E78D8C6EE682F5FC47F13FD8104D662B1554D43AE546C6DD244FEDD5DFA9A7A2C604AA55287D7354E2B9BC45D38589A55FFDB1F31A8F75AFD168171AD17FB,2.76,2.76,2.76,1
16209B0456709BACCECC9A790013406528238ECA24C5DBAD20104E39DD3EDA5BF666F33EC60165CACA3A0C2316835CC2E41DBA061CA643CC926E2AEC1D60D7E9,7.05,7.05,7.05,1
1620A2043B68C9C8425BEE4274E06AAB08768EA55A5F22D9F8FD4D1D1AB0386EC8C0133828875E6372CD0658841F7B73AB2DACBEA48546145015D6C471B3DD66,10.633,12.478,11.624333333333333,3
162156036C95E57232FD671C25D5CE703B3C099E7A07142870E901FA805FD1645780E131111702F58E72DF14DA66C22A78B31D183C7D0C539545724139E5976C,10.421,13.547,12.100333333333333,3
1621E771E52476112ABBB03AB86E80002850B40A1847079895116B72710F021E82A9DDEC954E569EB8BDEE70D340DCD65E84124DB98B41E425ACD78F6F949BB8,6.75,7.129,6.9395,2
1622CD8FE2B066AEB6D2ED57091720E3FA73AE258EFC9738B339F70F905A15EB7F1D52A20F080FC836494BCEC11172CA0A78EF2A7A20252A638066FF72C9B96B,4.696,4.696,4.696,1
16258149170E3926EFD6A26380E7ED61ADD5EB8251F1F08E725F5D6ACF15B6EA5521B023CE6DD9812C498DCA6D955E81880D453E130E430E802632DB1B40A78E,1.23,12.217,6.7235000000000005,2
162608634FAD6432B2B4C279E2EA0A8B687EFA262EC006328F670CA091A90927BDB2528A498B4F95D94A8CE5673245D584E7041DD140BCA135AC4A57491B6CA5,11.13,11.13,11.13,1
1626B10E3C882A43319165EB07662213EC8BCC60A790388EC2DCCAAA73373E0424F15E17E4C67C28F6F427CDEF933CB568AA44606A345BDBE39DB1C3BFD6AE28,9.169,11.989,10.725999999999999,3
16274BCC37202B4685AC7EBB47BD41B23DA6C0D4891A52B2AA0C73180B3C6043EC316D2C945886D9A5260F14BD1D18522B0C5661329BEA0BAA41398AE6E34EAE,7.53,8.478,8.004,2
163758F33E54A720A2BA6534A1DFB329A1A8C71D70E19C5BABCF4B4D09D462395C8ABA0938DACB976ED0169F28421FAECC6F51ECCAF4A0E127BF1F142F16286C,4.303,4.303,4.303,1
1639671660D954CCE255911982D9D1D5C9D277D27A2A2C017221734277E0D98632BA79A5E0909DE9555E71637AE0851E83AE62791CC948F01E914583290EC21B,12.79,12.79,12.79,1
163CCF94FBB188992DFC9B9ED49660C7A265E3FD8847BBA4E0A2C95097B69CAFA47FE5C4D41BB43E8E4A2E5E11621774BDF4C828C839A7BA5244ACA7D797F903,3.13,4.643,3.8865,2
164187544AAF0A702817693393CE1507DD82285EBDA7AC98AFEE55BA8A4C97CE89AEA02D449C142F2343211C9387AD1F1470C25AE536F5AF8FE127A28467D4E7,4.633,4.633,4.633,1
1647E1A6D76ACEEE29E9D02DE375032E13246928DA4E27213E9B67CD7B8BAD792C89909816AA862F802CD505576C21670D2F3FBA8E4B15788AC6EB39FA1E3DFB,3.72,4.685,4.2025,2
16493B94C2E7351AE3473329140ACC945E0CC8F3385304D65D9F5F8B40A73F69D8AD702D90B0D82E843956C2E1F6844BC38194AC3CD8AD64CD790B9A581A293F,8.43,10.432,9.636333333333333,3
1649AE2F317DA6DC7D4C09E8236636A947DE781489729F495028D0C8063C1CA557F3580C259BFC2BC6FEC718F3553F7EEBB5AB08A75454774DF4FF8E9605B30D,11.619,11.619,11.619,1
164CDF3BF3C0B6AB3292EC7B0DD97568BB39D09B48207DEA77F4C0E73E831ED9C4BB9982AADD991AA6509D9B63FA9AA341DE87A79F81F2A80B14882BF6593D71,4.245,12.302,8.902,4
164E9D1ADE04389D57CC21E861B7B591ADFD8E74BF732D462E6FD8D14B77351C0678F647A80AD927BE54320D6F07F137BC638E53C78265101E38C4B2E4B047ED,6.28,7.666,6.973000000000001,2
1654435EDADA0E0E93D55B6FF7B9E10D8764B8A26E202F3C316079A8B33BAA47AE31A488481D67DDB9D3BC6EC7A5A02B1FEFABED2E739BF810D8710B2F40145D,4.97,4.97,4.97,1
1655C51D065DD055C3B672696006DA868C71806EA7FF286EC7D5F6A6049CB43F747FC80EDCB5E7B0A69841AB60A0277A68AA3102E7259327DE9A7B653AFEF7D4,13.733,13.733,13.733,1
1656C8D9285E07D181183705EAF72AD963FDC632A1547FA6698FB01870376E573842FC5131E5DFDFD9D1451660B9F450053A0597EA0ABA395DBB433B0251889A,2.083,2.083,2.083,1
16579B03C540DF96A5DC04B52741327450EB2336ABE0931375D0DBF15B1E896ADAF10C4FDB028473E338E69E369B2D1BFA87690885CAABC292B036578790634A,4.766,8.233,6.4995,2
1658787828E750B4E8CECE185410B3FE75DBBAAAAAF124D1A803A96862CDE8900743EA9EC2F92AC761BCBF7EB9A9DCD4CEA2273E0C5113D83820FB45C025E62C,2.786,2.786,2.786,1
165DED3C50000F5DB4A542E498F01CF4DC2D0AF4B04283BB635C7428DE802EEFC621267FDC3F956EC5C5019892F9595A44F1968C3FC1E5BE26D7EBAB96237694,6.875,6.875,6.875,1
1660784661850DABF0D1E198DC7926D550180949227635EB6289F546342DBC2BF3CA2F634BF0B84B380F0D26D55B31975288A3766DB6B1E5A5F70D07E64E7873,6.561,6.561,6.561,1
1661B12F85AC238D1C431B0138B59812A206961D0B49F9EBC70D2BDEEA3490BCB2EAFB160E62778C40B7FA5E97B7EC78886B97465CA30C90BD3C9136AF5203DA,7.002,7.002,7.002,1
1662BE202BBCCFD3A0D1751EE3D76A36D59DEDEFC5264D04F90A90842E2EE23412BE28E9CDB3D5597116E354FFA24E5D3ACEFE57C59DF2CB69D964637C613AE2,8.354,8.354,8.354,1
1664F4A6B6D966B03AADA56F2BFE8E44D0485B8EEFF6C70FD7A1D4B193AE47627ED6FDD0CE4900674D0E495C72131012E80839E2E8DFB25FD841646C49064F7D,5.862,5.862,5.862,1
166A56922E59D8BCC156175B6D5C8E089D0935C0DAEB816B110B24EF580CA86FB9377E8E8C02029C8A24C0504F452B217E1841FF236D0313F178B08579EDE3B6,6.94,10.657,8.529,3
166C452062AFEA475B65D4F1C7BF8658221197DB8C3A3AA3510D6216498B7795AEE792333BDFB56A9E5C537374C49FBE0EB7AF807A72363735176EC79F18D93C,4.747,4.747,4.747,1
166CF1084AE4459B5C4982A9E74FC12B5FFE788AE076189FC37560B6EC02AD83C2D9CB31818412F0C25D0B7D84EEE02672A0BED26A656AAFA74589CDA2177079,5.15,5.15,5.15,1
166D11F0C33E009CADD52315ADFB7B0AFBC252A932203C770410FB7DB42207B15B949353FDFC26EC7B9A17A9330BFA838F054D31ABB23AF7BAD53A18B8526D28,6.813,6.813,6.813,1
167247BC627BF5DB2FBEDEB7573BC9FBCFD7B9A1D184DE72F62A783318B3DA1A9CFB133AE912C047E771C4A3306BFE4D66C3F3D6A8AE9A36DF06294E84108B65,5.7,10.007,7.349166666666666,6
1673F563C1D283258BFDE599C5171509D416AC1A866A3A1E749698A7A62A1BF5C7A588809CE993E1978791C8F61BA3B1B80317A12E7B023DBBDCC7B264ACD5B3,1.72,1.72,1.72,1
16773D23D4DEA822A45ACDB2516E80B796A778C185CF960FB0EDBD914FF07EE79D9705C4133011AAF93A3497C77D52C7841CBC5AC5867FF852F7327F2A9BAF3E,4.91,4.91,4.91,1
16795EBE6CE708B1734A92287A9506ABE7F56AC01C38DFEB016664C23422FA7CAEE008D28D1A2BF168822A5209E769EB09BB13A6AA96128F3BB9A4803A0B6879,3.95,7.431,5.6905,2
1679C61D67BA77158BC83FFF8F75E8CAB382DC668FAA0B8A2CEC63C7C9F4DF0B368BACA6C12E082F37342C6B4065BF55F3D229CC12334863C90236BD94F33667,5.997,5.997,5.997,1
167DD3ACDA8293BE689C290C12BE2AD7815C7919C3CF048F1F320436BFB2F6F97C18046B478FFA4802F7548028C63249E69D0BC9B8731ABC0BF0F72EC247DEBE,7.851,8.03,7.9405,2
167E613C87EA226AC5EE062211C2C87D2866F1066765D60E295FFE7F9F2F94BB212395AA2FCFC4C427B829202C8FDE7391494D61A2D7A9C223D0BBA420DC10AA,12.3,15.96,14.004666666666667,3
167E78D10880DAC711154453FC2A30922F06B940D7982B2393F785F80BA0A1AFBD96814EB03D37DA0A7853A013F7FFDCC15BF21CBBCCA7022356A15468B0BD8F,3.82,7.284,5.442333333333333,3
167F57169E6BB68189834DAA0CCF892C20CBFA0C6AFC11D39094A94DEB52D34FD30543DFA30BCBA7F50E15C952CD695C86F162669C6AB2D9404328E061E9C205,6.142,6.142,6.142,1
167F7AC5EC850339CF29EA2666C5948DF82C4B576EEFFA18EBA0B1636AB8A66D7A7C3DC9BCCDC6E1F97AA696F4CA74B322B82F4B395E007292DFF7C0FD68EC61,8.93,12.56,11.332666666666666,3
167F9F8042732C22A0547D21686DA64AA82071D78DEA01C39CCB689DEFB611D6C28CE8E262D6550D882AC7C8E77789C5537352134B397D3B42A896AF6DEE1279,3.674,7.98,6.1370000000000005,3
1685D21EC1BEA911FC9DB8208B432654BFC3C6E234A80BCB6E1EED49364F9C26D6B6FFABE7E73545C4DB5845569A4C5D50C9E81D92DB4D99D3BE7B8BC09B7EB9,0.0,0.0,0.0,1
1686E2151C5F4208E078EB908A2717C916041938E8E3034D0EAAA00704B6985476CA31A05F7C22DA54D201AFF18B66015C9196B319D9814C91A77482A7CA7965,5.709,5.709,5.709,1
1687D579CE0FA8403C5E49DE767F3E2B4AEFC1BCB5E55BCBBD707E05FBB6C9D9FD52185CA02B137C59CD627316CFC5ABCE7BEA3F1F9F7A707A4DB18B764AA735,5.146,5.146,5.146,1
1688CFE3C4223A5E12F4F2702C7F025FB569943B9ADCA91C94720B433414B08954EACC71931B7FA649F0D29B5CE74BBBDD879624D9179BB96AC7A62C9D1A5FB3,7.36,7.36,7.36,1
168EE00EA9F8B08D167A969E1CCF255EE3AC92E1D39767662731F0D4DC1F7A67A74D92671BD0040DC320FA06C63E8C05DD9CBF6FBAD1CE4B9CDF2AA35593DF9C,14.51,14.51,14.51,1
1690CF76A346C93C74814A51BD5F7AE581A2F344E03765862B1D1417B8D145FC3275BAC34163BD8E4ABE270614936405A7B8C04491403616D46763312E2FDBAE,10.49,11.506,10.998000000000001,2
169C3EBB90B257B18AF5AD02774A053E9195F372D52BADDA2FCC04B52E7742CB97081744B43244B7B96037CBAB5DDD1CC553554D5DA5BE2BB2B01DD8B0DAC10A,11.866,12.326,12.096,2
169C92C457F15541342A968FF892BC3876813F23617AF6E88CED6C67198FAE9614C28E807C5BFC8EC7B10D72EA2935D761FDF77441E4C2F79879ABE02C4E3E7D,2.63,5.815,4.6445,6
16A247553EBE10B785E02BB3BA5A004E32B9D68BC92AD2AAD2F83CE9D6111C1F7DC1D3FB2115D4EC09C833F57094304BB6BD27031F91CEBAB6DBF65BA37DF4F1,0.05,0.05,0.05,1
16A46F26F7AFF96C4C9319E66577E1CE9DA7A9700489B2622466F655DE265A8EB164526564703CB6A2AD06BEEF19180FAB4EABFA0A9879F2FF67E6C68879B453,10.324,14.984,12.654,2
16A4C5ECCE51C9E30F590E464C98B19269CB9F612C55065D321BCBCF3E34BE2E616E8B6E41E58DD20A2F8ED68B835A6DA946F13976E06DC85272A44AF91D965F,7.317,7.317,7.317,1
16A598CAFC462E9FD765B168D49995A6F54AAF46B8739D75190A52294D9D25BB397B58283773A9890D179E504AD8994B153F486072F75868FF627A80B657FEDB,8.233,8.233,8.233,1
16A61129360D88F1186BF6FE29E17085A9888D2DA305B8D2FD2A5137EA9C991BDEB5B8DB8D43BA4C0C1B7EC445713923413E57A7AD6EF185988CEC3B859B38DC,11.857,14.045,12.951,2
