IDHASH,MIN_CALIF_CEPRE,MAX_CALIF_CEPRE,PROM_CALIF_CEPRE,CANT_CEPRE
01D2C476D0DC0DF4FD86ABC2B577FC7D6E448A908FC52F4F3DB6F5635E77D53DCF9D7E52406301C40E16F65BA9D07A8D0D6604A6A86C386F0EE9B3C955C0929E,12.875,12.875,12.875,1
01D7EF8E899D1FD6EC58C63415CA19AC94B474B3ED63D4FF78C1FEE5DF409CFCD05A33D97F9E5AF93524F61DA3CDFF379CA656018AF110573B8F6AE38025CF4D,4.08,4.08,4.08,1
01E075E8E8C8202C3B6C381F17B0A728D2EE72F2476F5D2AE94EF39D0879F0FBBA50EECC0E9E75008AEAB1F681B83BCC2253987D310423F4371A6D38AE79E08D,9.162,9.162,9.162,1
01E0929A03C942D12EDADA3068E706FE3EB7C933C6C138F264A49F571D01819E8974735835532C89A63EDF0DEFE45855F5120EFDBAB72F5D6DA6D5F909D2DDA4,7.007,7.007,7.007,1
01E0F15C43AC35629572725B9115DDC4F577CF1AE48FB58D35D87BDCA0C544B2C6F73AEA297051F45E054F0E244CDC6BBD17CCF8B81583FDA36A81EE7647DE45,0.364,0.364,0.364,1
01E264C161B02D1F47D7CA1703F5205FAB36CA648EDC42F41A7F4CB0311D0F61CCDEC122485D9292216B071D67DAB244778A92AA75F379840861D147ACD5559C,4.246,10.412,7.329000000000001,2
01E46A4B4FBF3DA2074B4B0D11291436CCA9FAE41551BAFCFC7B21B658BF101EDB8B7EB04FF2AD076722350C8C79CE349760C24F59FF6FAB9F50E4532EBE1AF0,0.0,0.0,0.0,1
01E47BC93961573BE3570EEB7F8B1408E541389DF58357C1965574643485198B2865466B4A233D1699BEA96FCB5A9BC58FEDECAF181597E2CBA30F8656DA16D6,16.185,16.185,16.185,1
01E95947EF61AEA6EF6E2075BEC97627A41498B84A74FA5FE2A9A054BA790E548D63557D9E201D6CA9AE19FBE68B5B9EA538DAD795E7C897809A46A393E53D14,2.381,2.381,2.381,1
01EC25E160CAE1BDF17CE21618658028941459117EAA5843A3FF216FF8345770BC41A793A3C3D7688896D62E684D3D991B973D606D637E0FC108299F6491C96F,7.106,7.106,7.106,1
01EE09618952586A1BB57DC7CE7B8C324F14FE43F8E3685EDB74503DFFA5F9C791B27B916128BBE90119DBEC5B79229D71C6A8DF548BBF4A57348810CDC9976C,0.0,10.749,7.37975,4
01F688DE64E4A58E694650F9CF9E4CE1E5543604197BD3D3D660203419DA24C0E1637EE77F033F1BD13983CAFDC89BED5A59B0BB9E750A8DD1849B3D3A7AD52C,3.591,3.591,3.591,1
01F72D1BFA0EEC6B23932CF31E76F0A14901996EE1B654A59898CA0DA0DEB51AC4B4FC98196347B61BCA292CFF751C8E11972970451A7887F393B0F607836DFF,6.45,7.851,7.1505,2
01FD0C6C8A6947E2040A9FE976C4EB17530D6B2426CA342DE7B39F0D7836BFC9C34511F291D9349B3A225A6EBD833E4E528260972068DF2A1BB5887DFD1CC50E,13.184,13.184,13.184,1
01FD4674A0CAFCD1A7345283824010A497F0D40300E9DAB4600578C4A789DA9842F8D87C8EBC696E51794F8E1816221CA725D4AEC52A445C215A11E96E5D2074,0.0,0.0,0.0,1
01FF1E3903F57E5A98A686E5FF8208695BDDAD5184908A13CECD9A2CAFBDFD231DC92069D73CE835527621EB8F9B60CC730C84D281384E90A429EBBCF7B8B34B,1.115,1.115,1.115,1
01FF4215693BEA035EF662A4CC6BF6AD9672FB5F40C4E55EC8D78F59DB6D6C8B90B8D39F630D44C4DB257584347A314081D7867E1B40AEE6345157520376591E,6.366,13.495,8.932666666666666,3
020924412CDAA2B9A9B6B0A53E95094391F8264D7AF5E7FFE4EC08B48D2167A610BC9C9B0A2D53EC6DFBF6425FF2335F88A9A83436395565CC6FBF33930EC122,0.764,0.764,0.764,1
0209B95A9ACA79F9185AC331F8319CC2CE7DA53F774F21844E8F09151659CDFDC6B9CD41153601D523A54EC4BBE206314F6DD73BA2232E23F2B06F4D2A7B680F,3.566,4.108,3.795,3
020F3567E64D9B9FC528A86EE6AA2F894702F24502DED4E7FCB0EE109419D4B3207CDD2D83D1488A7FEE5D2AFD342E02E1EAD3779FBA615241D06CDC7F3CE979,0.972,2.692,1.832,2
0210CF09FA50341E6DF45AA1FBF60F9D5E8C78A53225D5815D2550389E043408E45452FB98C7A1946130AEB0DBAF1804235ACE11E67C0E3212B83215ADB2C943,0.339,0.339,0.339,1
021539A95F915B0157FD6B5D57DD1E7E775709A0DA12A70B41DBFBB88E18EF2B2AE4AFEDC68356FFDBA8229892C903CB118313C4F60B9707D083CDC81328FEAA,9.339,9.339,9.339,1
02192C84BBBE26B7018A2A7DE4C2BED78B15440DC8E83A6F6E70F49E36C738FD4355843C6EC214ADB34925C55F5DDC670E35AF699600083DE474E168F66C0316,1.397,7.768,4.6286000000000005,5
021B74CBDAF9B960EBD51BB5E4F61153E24F3791F25E1707207CE1AAB83BA086FD825A273E438C9B99FB9BF424901F573585C3422D29848777FD4D1ACDEE44E9,8.092,8.092,8.092,1
021D77B0C387189999131AF753DB04CE1AEA213A0ADE89B374B8537EE21C8E97EE17ECC99DECC47CDB73A531502EE577136D5562AB9987EEFB0C3C44519D0AFB,1.274,5.636,3.455,2
02217CA9F06A9D0601FAFEBFD2715F81F3A533BD80346E2F63E9BBF775193E90BEF04EB0E8101645497BD1D261D7ACED000DEAFC1D3DDCF62E8EB1E5E531D7B3,0.153,4.704,2.4284999999999997,2
0225F04EA8854A8B86B5B601C9F70162162DA1F73DB88AD4B0250C1290D7EB24506DCCCF5F6D3412CB140518905671FB96EA2BF4AAE43A69347E967A4A486219,3.755,3.755,3.755,1
0228F8D0068AD31C5AC811ED2192A306FB354E1B6FD2936C516D0F8DF82EB065DCD7D011EBF9D23AA97C0AA94D3DC5B436F572AD4C5E6ECC35C6E306493EB15E,16.946,16.946,16.946,1
0232832B1DC9BF675236FD9ACCF6B6F5AC897D3FAAB0CD15015E86F8A72582A6FCDC16CBE41BC583CF88DB2D97AD3763065E36B1675E940D4B75B46098EF1DC7,0.402,0.402,0.402,1
023AF0E4C5570350AEAAC08E1D5D7978D9F049C756061D142D9664008B91A63C4D85D43C56953559441C7741A5572567E0A6F994CC55612F0E9AE9B189F086C6,6.521,9.826,8.549000000000001,3
023F8B46943D7441653E2E4A87D66C383F4365891AFA657D201F73656A17380F0DAAA1BA7E705C6C85511C548EF7C1426BEAD0042BB5ED29B64FA213C96356CC,10.761,10.761,10.761,1
02403F6A7618498FB5999AA07007912D265FADA76F53BA0DDB040132ECE97F4216965DA29EBF7FD782B60C856E7ED0EAF80B89A26D338B628E39820AB77EDDFC,1.585,1.585,1.585,1
02410F0B2C798BDC871AEB30B6B3E09E040F864655E72284041F8DA0D71DD3B79B1E400AA1AB1742F60879A3884D368964310B2353E86C29E3CABBC357020AE2,0.0,0.0,0.0,1
02417BFCBA1CF3878941C8B1DAA6668893E6EE8EAF78155B943F91EB35E4A6D16EE895FE19C9EC0D5404255E6A2BBE8A018BE3E2C552F269CAFA2E55C9220353,6.052,6.052,6.052,1
024190AE60742C9B10CFA59523AEDC65AF1CF2BCE6A2889477F8573F7AC62AB998ECF57AFDB4AB0282653D4DD58634D1CBB3289B77008870380074D2EA821512,9.695,10.184,9.939499999999999,2
0241CF811F2E55780DC3A92A4F8D9FBB41093F1A91E12D1ADF9B7D5211D01193ECCECE457E2D3A7A008D03E4D33D126335E25FAA8646C7ACF3D2FA597E5CB3B1,2.046,6.53,4.531666666666667,3
02494B542AA20C88133C1B4A7D3311D157053DB3864CF3ECAAA4674CD36DF019F8FCEB3FB0343D2B7B5A38C7BDF67D1665F2B62A9377DDA5880D94790D9D9186,2.065,2.065,2.065,1
024D8E1E56BA5E7A5A0DE2567E2F6D2889AC02077706E7078C33D5DE87AB83285615777DB99DA555A5F16ECFA175CD3E708FF2A74CB4446667F84C3A2E715B7F,14.964,14.964,14.964,1
024F3C74FB659F040668A46366551C8C8624AECF232A089D8091785C49B6974C27703E88B0ADDD6AE14C4DFCC160FFCCD21C2E1DE0AA268F28909A495F8DAFAD,6.126,9.295,7.7105,2
024F91BF3A49EF2386E3E2495B0E714CB2B00D65EB448A9F1C6C504FA799E62E590C0372C5DF2E3E8487B74189AA4DAA6A6DFA2400151BA57CC9AAC560B82BA6,4.342,4.342,4.342,1
024F91FF139C8EC1D047AD46C7F6A446B6DF9065274C583E9D35C82A76A06A06AEBBC7B14909EBDE099ACBB95B9FBEF3E23FD9AE03B4C0220CF5FC37BC4D07A9,0.0,1.576,0.788,2
02570494E43258C0059B1291FF41AB0D0BEE64D4CE7F2316C1F6BC39B48AD9135DBD7B2E875FE86C2F10D4E0264385D17D9F7F7B379B0ED1DFFCE8E9760053F1,7.327,7.327,7.327,1
025F4A527956CB95ABD4E6929B019A82BCAF98D8C7C9F0F79360792E06E577F91F5E40DDCD75DB9899C4E66F703C36BA46E4A97DC84EAA3D407951C0C226401A,5.016,5.016,5.016,1
02615BF1A8CFD148BDE55D14C4AEBFEB4589BBBD7585DD1585063370912B1CA4ADCF410104C1E73B7E893FBDD0851CE51CAAFAB8B77D5686F29055F444F78066,0.0,0.0,0.0,1
0268F171E45386344D16E094F20C05C917C861B3F076D172FF067A42D88CEC20F2CD34785B7BC9FB8D69EA3CDDB28E016E59DC029F4EBD9426CBD35A4963B474,11.869,13.342,12.6055,2
0269CC4A065A65CDB9DC41F6811F63A6D6C1835A005E5A48615A1FAE17708A36D75AAF65C71E745473D4915030A970338491F2775FDCBFE7CDE364F264CBA90D,7.292,7.292,7.292,1
026B41E83CE0AD7579C4CCAB236D32F90A00C1F6507A061C306B3DD989FF936BB56F211984E1CE5ADAD18248C0E3DA877A1139691859CE0507FC364F92EB3825,12.937,12.937,12.937,1
026C260386050210ABD6709E11B200D677034C237AD50252CE3EFCA24DD4A21A597C0A7E59B8B755D7CDBD133424EAADB2B602799245172D93437CC9C64524DC,14.537,16.304,15.4205,2
026CAA08F5CA0A21BF028717968DB995DFBE628E8399DA36FAB59143384DAA312EA1E13122F7DDDEF4A4386A948660B55E5433134E33032BADE5EF3A51B12B08,9.242,9.242,9.242,1
026E2A5CD45B8E90D8D1C1CF27D67F6122726CB8C6D76A783B3CC4342815D9B572EE1132CB33400363F02F9658E711FA223DAFC1379AE7D23565902285A879DB,3.489,10.681,7.084999999999999,2
0274FFDF5A1EDAFA8AD9C89242394644E785A325884AB896B4E69F79BECBD66E6544014978A6BE73835C3D90BF19D5D844FE9F28CCA390EC40F3CFC60A48D02B,1.485,1.485,1.485,1
0276DF2D8E7AEA3B96F56171A3A5C91A632E2E93A1A7AFFB4BD269C19F59E232FE9F53A94742B73C65AA11BE0B197785D17B2EC81EBD955A645503F1C565FE62,0.0,11.31,4.08,6
027B7FF90E228474D3341B8F2725933B938C8E7ACB7FDD082139C8C3418BA8FC960973ADCAAC3A0F7B0CFBB844328BD8F34560E01AB64625BD842076F8AE061F,9.266,9.266,9.266,1
027CC31BEC2074F5EEAE99DDABE08CF30408CE62C212399AA639873279886FB69E4225C0075914A2A79575379572655F18202EA07EC09A6AAEE4962A5FA2348B,13.019,13.019,13.019,1
02853EFD3E9EC7F5F0470B42980F316A5EDFC4A99CA6E6EC6930D56F1D6F046F9567135827CCBB476B5891CBD77A3423AEC3BC556FD52BB1C8C1660526039067,0.0,0.0,0.0,1
0287E659E19C2C44806F3B9B8D419FDAD65F7C2E97E882ACB1D912C0AD33BA7E5CC2A379CE73581CA95097EBF4121BEC225714F37175C5E69AD4A98C6953FD70,9.192,9.192,9.192,1
028BFBF39D787EAC266D703C1469D0C275A6C282A78C9859FD1B399C8C59A33767553A7014F5303B33B088D3CA9C78DEEFE4725BFD32008BE00862299491FD7A,11.288,13.918,12.603,2
028DF919CE8A9C4DDF28114F17E12B36AFA94FA8930C60A501141B6A0C763640BF37D9E81B2925DDC76FB2596DDB6D120DD716CBD958029C44D2118E2FBE8D4A,1.612,14.417,9.459333333333333,3
028F886F2BCCED27C816A43C8D06FFBC9E1199E975BEE1EE4FEB4F9E0261C408D555EFE1CF8EAB369F4BB26C8682C7D96AAD003C547AF634A2364C37B7BB5617,1.355,1.355,1.355,1
0293AF03B4D180C3623D2E84C7A9ABDA31766410408938DF08CA161CB5AF7962806C7F4A69E3F05FF638C14F0C315C49CAFEB18FDA2985E57932CA8CF986F31C,9.794,9.794,9.794,1
0296D1982F797E4ADB2B978B98BB56AAE1209FB9B87167C7AB942DA787358719EC2B73CA240AA3B408703F5F837E8E5C1D7D16E20A75941F7DDDA4C6EC68B2A7,11.625,12.882,12.253499999999999,2
029BB626161401ACBBEFD4B72CBB8E7AB4D3CDE4C1F6CA1188C4896E5511BB4C31FBEF0A520105600B26AC7CB26B4F2E1B409B978180A22C4C5596F1F7C6E5E2,1.403,1.403,1.403,1
02A22C71E62D591B96703D5F159C96C87C2AB02E93BD845846554F6E6F601FF37FA97FE17BF12E76DE946D1D2A9912AF8738D51B79F8CEE1F9432104578131BB,13.755,15.713,14.734,2
02A83F53FE70B7CE98181C598E040E70B2C2B02397D0C452215B53436C26BB2703D397CE6A3BFF8A86D3F517A33C1D046B5330171E221A0D296BE6D37EF9C15D,6.289,6.289,6.289,1
02AB24EDA7F93D370ECDE9CCB9DA48F741A20BEA8900C6CD6610A862CD92B6A659CE207AE305C864EAA6C4ED044162A36959C4A11746C3722D9E19F98A304711,8.346,12.742,10.3415,4
02ABAEA6E7DA6207106FCCB68104F4CA2C6CE28EA75CA7DCC8B9C2635EB8F72FBB041E90177C2E1A9774F3A3D0A9AD315CA570343EA8DA89A65119739FDC6CE3,9.666,9.666,9.666,1
02ADEFC706FB70C2F076AB22AB6CDF573782A856BEA7EAB28152A749DC31896E60635342AE9101157107D716A798A7D419DD726B91C93A3677AA3DF8FD7503A7,3.346,5.239,4.2925,2
02B15C3D8197BF18C1E95E813D49C6D030151E6428C8182D94EA792ED3707B02BDE6DF1ECD006F0FAAC6EF578D574084A42F66C6C8D3C1FC5A28CCF6FD1F18D4,2.001,2.001,2.001,1
02B59396A9BBECDC04E6E3D3E6CF156A254E27ABD8A6A80A16E857F0592BD59472B526C4CE2C34BD492D74AEA0367A96BA018D353D75AC725C462B56FD9B44C7,8.786,8.786,8.786,1
02B766CE1EB1A58D84770A73B819A518E97563032792C4B7E5A1A0FB7BB2C7A4F94432E6B7CE7DD968C1104E962F35C3F8E5CF0C00FD28A7FC0F117663048602,5.253,5.253,5.253,1
02B7B10F12FD354BEC1F945F8D1E01F366FAF81C726E2A07839864E0E153444249CE07AB12C38CA3CCD939FCD2DFE7D4AAFE14F2163D967895EB442230E008C4,1.836,1.836,1.836,1
02B8639BDD36018DB6548C55FFE473140BF24AAFD6F4E3BA8213077630D51592ADD2D1F16A9AA90CDBD419130A5EAB657C3F10CF962CA683BA11C194D28735DD,0.0,0.0,0.0,1
02BBBBF468A15F803D8FFFCE3FB771A899C8CC110CD331DE63A4377FD063B33B3612428AF0C489B58A18C5F6A64720B190C3465A590EC96B7383FC024693D05A,5.31,5.31,5.31,1
02CBE7C6E1451E8D50DABEC5343984211681EE18F51F0C553B0F4ADF795BC38247B2B0DC6A01C5815BD5281849AB6497BA46CE9C7A37D0B2C9840655A05824F8,13.051,14.465,13.637666666666666,3
02CBF6714CCEDD0E5D78D32A829441042C842240052D53D09498BFA089C5CFB5D0ECF41F8EEF5C6396208B613A94BF98CCF97C82B6AC7B293194A4AADFE6E9AC,11.574,11.574,11.574,1
02D02A54D22919A97E41AB469DDD0896FC203E1FF2319560E0B4B4A04BAF32954BDA0CC7857BA4DDF704B55DB0BD35B24ADA120DFEF730DAE749D484EB48DE42,9.773,13.795,11.6565,4
02D0CB653732F25219A09B8276BBB7685193FFE176BCE4CD419C10C8E7BD78D183425B820C8031FF07C2F330351DB35671E05F5B6A0E52151D19C79EB419FC12,13.755,13.755,13.755,1
02D802CDC3204F7A01B4F1953F198B73E80B5E32FA62F6CF23FB98A56BA6F0F7F106B4A81606E9A12416503E501F7C47E7BF6C546E0B8E306BEB0DD6484929E4,3.065,3.065,3.065,1
02D91A4D7F183998F3B81DB9B12352765D7A8959F1F1FB76C6F342CD46FC4E03962BFC0842033F07E7B59A8035D2DB054442314EBEC27F534A65BE77DC4CAE3D,0.0,3.765,1.875,3
02D9B67AAB445A2D3580C70A7CF0D00DC3C58D29D972820613F56B978DD5374EEC9C5624DC2E712F6C6B2CAEE922C26AEA467F1AB437937E9DAD31B469090623,6.56,9.119,7.839499999999999,2
02DB996D5BB87692C86195F96C8503B55AE64FDC611A94D0649B595C94A941AE6455E6CCAA89977E11F9C34F86D97E8AF208095846EA5433B1B695B59EDF39A0,8.594,11.345,9.9695,2
02E3EB84E36D0E87D278F24F4EED7C8D77C5DBDFD84D1FDD7C6CF1AC5BA1F67CB3A02C1CEC0277E66810BF890A568FD383EDED386067C2D51BFE964927D34A21,7.505,13.214,9.712,3
02E539685A9919A68B926419CCCE2164EF4D837EB99B052EFCC7DE892B011A139FFD2CA3F6079D8F3BCCBBDD8EAD553B9516D9856134DEFDD1755ADC55E1D4A7,4.838,4.838,4.838,1
02F67CE3F239646E8EAB06A577F3D962433EC91EF5FFDA89A6029DA6BE51FF1954BA9F5F508BE57ADD53A834AA79FBD6FEA5ED6F0B6CFF7617AB13248335710E,0.834,0.834,0.834,1
02F6F2B84F6D7E5669DF16A5E37C60820BA1AD07E02FF1461E68E98F87D920DD08A8AF8E6C016BAE902CF5CB27BF47DE228A002A5162BF2624DB48B4DBCB6851,7.43,7.43,7.43,1
0307527B95676D3A0BACF8C8A9D76B17E108EB46BEA7D7CE45775B8C3AB1E5B1B0D1E8B6F61B3AE683A30E2D68A4AFAAA79787B5EA9B781D25138DCB3B9D3F57,12.614,12.614,12.614,1
030ABF25857DC925F82C767529168FA476AF58A98B8AAD77AB6D87ADD88539218BEDA260A08F44CC92012E4D239A4A3B8AECDCFFBBCA307505945F1407A232EF,0.257,0.257,0.257,1
0315D01C8EEF3152074F09EF82698DC5F266608DF54ABAC973F2B6BD5A71D8BB0C61815B973246DC3D69405BC66993514F2B4C76C73276AB79A6B18949BF0477,3.605,4.033,3.819,2
031ACD13A21CFBCB1C8B3F5B8F038DAA682ABDF7D3136D17F0FB9ED4BC0AE784FA621129BDC2B8802F865C63F3E8F16EA33F0F49FD8DFA8B2D78EF0ED7EC4FE5,0.861,0.861,0.861,1
031FF3FB60080A815045442983227D6017CB24DA4F1463555CAA2A69004B8909A96B9DCF9CCF0475FAF3F487A8BC5AEC4BC20C8052F75F092E35CF6CA26360CF,6.141,10.528,8.3345,2
0321286B1B754F727A66C1E3EDBB902E7B124526317C119A6746D7E922CC76D8ED27FB9ABE2573123E68C1ADEC83DC6E044F7A7731A4D5A73C8ECF330E0EECD5,0.642,8.635,5.08525,4
03226C7B63DB0CCD4F95E1305C038A2DD16665706599000E11FCC48EAD46EF441BE33E414246EB00A17287F4D6157044AC1E4B6C63C53951E351CDF2C19278B1,5.34,5.34,5.34,1
0325F031E54F0FC18CF9CC4EF072CFFF47B763BD3620541C97E5D835EB6399CAD935BDE07012A7A6AC67BE13B363434B4ADED3B057F621F9E5E8F135FD5A2100,7.704,12.347,10.234666666666667,3
032D4161A8AA26EF1946B4F36B78AD97456E1339427A2624C985FBD96FA93EDABA581FBB8B81CF9668EA26B2FDC37B197053F2438B13064F6FE43398C98A0082,4.65,7.348,5.875333333333334,3
03388633F2BD0DE4E564283E61327C50308D8F9835B31C4A2C856231B1D698673B478C25BDF92D8676971C4F87809D8BD236A019A2B60326118EE77011CFDE89,10.679,10.679,10.679,1
033BB2759971BFC21D100000BA813AAFE04509FB6997A14525CBCCF56F8B85A7944B77F2810BD3F1E9ACA232A2421609424312B45F67874A52ABE39F73EDE203,1.93,1.93,1.93,1
033C1A70B7A5729FD8081A93A947F2BBB9428C2BEE09F19611352ED6976D225F24FBD4F7435E841D9600853494A42AC505D41D376F3EC234CAB8A322EE7005AE,4.827,10.344,7.5855,2
033EC681536EDD17255913484F41873F1DE21DDCD4AECF9F8E948A7ECEB00D5B609BFE49F825308C479AC51BD7433BFB7BB20486EC194A1A6CD0CB7162B96298,13.638,13.638,13.638,1
0340B8826AEB87D46792AF9BAC4C5606FE70558768395076EA0BCCC11FCC98F289F53E1196AA918CC91DAD79D4E878B9181DEA4E875BD7E6F42256123F20C783,8.656,8.656,8.656,1
0345BD01DD111BB61FE559673E39E223BA4A818F03E9CCDE5949E7B01D084D174AF9B70DD782A7C93C70E9E3D9D1C6F822691AC435EFAD242F6FF1579061BFD2,3.785,11.019,7.402,2
0346F4AC114CC295021630DF6BB2B5FB2533D97F0CCC7CF1A75468A2DB15586A7A3BB920056F962F1E873390098932F5782F67E58D3BDE123E30C94FA7CC4C92,0.663,11.601,6.3098,5
034D42F5B9B09533E412639289BEB401F56C87D985D0E3A02DDC2E2C2194ACE7234E82507B817CDF3CE94FA797854B230F8212AB275DFA81F9E91066EC5D3461,0.611,3.724,2.1675,2
035AED68F284CE5886B12A00E2C245A9796DBF012EE66D03AA1D8760282A0FF3D553D877CA52DC6F44A70A322A9FB5EB002EFBEE843ABF8236451612D47B6DE3,9.009,9.009,9.009,1
035BF959D49FDA822F6211DF23C2B406EF1D6B626973772565EB2C707F67E5A64B4EC818E3A68C69BC310917B44E51C1E4AB3E9988292AB1A4176AA193242D4B,0.484,0.484,0.484,1
035D00C2C263A926D7F69FA2A520280A90C5F105EE5947D777DCECB447B2535EEE99FA2D46219F2FB443BD20648378AB07E3BBB0C1F97123FC8DAFA36E8E897A,4.964,4.964,4.964,1
03655EAEDCF974E97E79F78F489F26EBCEBD3F955E6A6171B775C6D18EBA005ECF40E41D2E2257BC176B966D3621721A46F793F532CB9276DFE74E253519B7AE,3.172,3.172,3.172,1
03658F0F9CC0F2C1366B2BAB09827672FD87AC5F25A4DAB6336A27D680F45815659BFB884193E451C34B1CA346F7633002F7FF1B8FDECB292BC2E043100A262C,0.0,10.694,6.604666666666667,3
03711FE13D41C52F643C4F0895FDA333C1E603DBF9DEADC07DD387506CDC1992915D24CA0A9FF82298EA5A0B722F2FD7B24D26BD799BF5101F58920F0F89C1FA,7.921,7.921,7.921,1
0375661F7EB8ADF0B7202BA13C91B1F887D9C1460E9719A07E8FB101C1C98FDA17B9FC9034C5C151D779BA196D4688F3B76B110E319F3940D0A9A0B0EF3E695D,3.042,3.042,3.042,1
0377A95DED36E901865FF75B323D0E4E79FFC9D4F240BA28F58177D441E5B94CA18E0CEBF37859C7ACBF1B32831B5FCE076B2DBAE3A324508296128968E2C47F,12.274,12.274,12.274,1
037A585B4682A81A291C4E358986AC0B9A7E11F565088FF9349FAFFF49E726146F382D6605C39C3AF667378E55BC34D133FB0A63D098E64CC78C6E52D948D1F5,2.262,2.262,2.262,1
037D5B780B4563F2DACAF191E40E532949124AD113480FE734D1D6DF276F86AD662E1EFFCDCF59A4FB94D7C32E9D55D69B5C59963FD69E23647CDA6EFF6E75D3,15.0,15.0,15.0,1
037DA49E238FBAAF421BFA7A2FE3ADB9894D50035AB4B74948876799BC248B239032B99FC2787412D8520755BBA445C513B213FB6390C069F9DC787BE653A021,1.894,1.894,1.894,1
037F6033ED06A5189D0004EA5900C5C8D5232545CD8AE21AA2074F022161B315773F432B30B7CA5E15B5197841D28663C6B309B9F93DBD7028CB54017E2DB30D,1.583,10.734,6.1585,2
038706733435C79D476398074277AF2A9D0044F46B1126E26790F69773FDC1DB4C5862420800ABD0BEBCE9AC4EA6BD0EF8A0E676702C796A93817BC0A3E09DC3,4.45,4.45,4.45,1
038AC12927AFE8B61A218495A154F002B81AB76EEFE7414EE2CD7BA536DCE3243C538FB47E2ED7FE1394B7BC878F75AA1FEE6E8652861C1114C8C5223DDB09F6,7.025,7.025,7.025,1
038C57CA41C029215DAFBBB0C42CA2642E33D4CD7B4056816C03F1C13124E425C28A90A2800F32624B6282C2F7A877A947CA890CF95C34E324D8C93AC6331C94,14.437,14.437,14.437,1
038E9D3DDB65616D5E04767DEAD3915F8397F6A1D5D0CDBD38A50EAA27C1EDE037B980A1AD86951A2B1D4155D6812F71911A291D4D36DF69F96B9CC903952938,1.292,2.597,1.71,4
039B0C4D39F3039389221562D1A537FCF09FE83A980853E2C63A38A5D9B5318EE0845593CDEA6D84AA9E679891028517C43C7D3187035B967BD6E22CE40241AE,0.356,0.356,0.356,1
039D5F8398748B8EF64851B0B1FF68D09BD668C1B5FC580BDFAEEE1366FA0D90E074FFBDCB0F1C6D127C8829C55F4B01A82ADD5E6B0502DBFF8594EA4C5EF5C1,2.833,10.759,6.796,2
039DA4EB2C4470CC022347F597F877CA7D12F4E9C86A72A2BB6094F1EC1A1B5A3FF1EFD73B6AF66C3821E49BDF6EF25EA445F2516D1D92F46500424CBE7B4C6B,13.447,13.447,13.447,1
03A120E7B9D4C98742FD2FE7B12F1FA0C4F8E93018FF414B00541C28A2825246410E6A9216267C9450FCC5F37A5E298A2FB82EF3D9846DC58159C5A3083A0595,0.0,0.494,0.26299999999999996,3
03A2B000F2FA9E13562D5888650E0B2658C5CD05EA12038DA4ABEA97421DB666DC3CAE66A26BBE0196AF137F69B420FE3AA0B18F1A3B0DC0A40F620B046C6532,2.182,2.182,2.182,1
03A4399A4A0880DDE9A07B8FB4ABCE3A8C384DBBB22C80D33EBDCC640E07A68456583F20F118FA97399594206E219C3FC6806219AC4C8CBE9577657DC2753B78,3.407,3.407,3.407,1
03A49713B0F6E6471F940C0C2F6E1B36D0AEEC145AEDC9D6A26B5F2750B6F49E358E08FAA51DCD114EFB9FC5A7633D799213776EC80C9840847870201D323477,7.99,12.328,9.8893,10
03A69A5266464B085419ABEE3AB1F3C3898DD7FFB2AAEFEC28E9B76810D845A7BAE74FACAA66CE08CF83F8A29B8101025BDCBE696384F851D04962F57B5F2646,3.215,3.215,3.215,1
03A845186CC7F98CDCA4D18820A53E380438BF18469E94A7A42310A8EE0DB9CACD978F87E97BA8EA0C1090365F6B6A09EEF89FC4543410AE7BF4C5078B201156,2.762,11.242,7.5498,5
03A88EC4145F826943CC06474735982251EE38B9E0927F2C96FB2DC0D1F1C126560505BD7D8F62F2AE8CD3591460B981476E98B5F7A2F91504E6E6EBC2510845,1.543,1.543,1.543,1
03AD600E97C165E330A27803D115685DE26B2B8BD1CC9F46F03E00C2BFFC619FB7B372E913551BC76833300FD30E09619FFC2F2BA9633F9B1A97E7B4C1263C88,3.863,3.863,3.863,1
03B09C48C52FB0CDF0E3FE202DCB1DCA31AE0C6D4C1E3D3E475EC8FCFBC64A32582A6766DFE8001643B518C917445F689FCC282F20D716B746073BF106C5E571,11.241,11.241,11.241,1
03B27153292F9CB37EE25273B4DD7E8B53BD7A2D9A0AE93033FDFF32B72E8C32CD7037FC754D4EC43030B2FA03D0C9667D2917F7F9B3DD58337B3C70414BC7C6,6.821,6.821,6.821,1
03B2BA4ABAC4C2F4BA17D518EF25258714A6986D61947ED676C302DBC5D0843FFF587E1B274D3682AAEBF110BC12E58D3C65D86F174EC4EC30A3087FBC8ED852,14.448,14.448,14.448,1
03B96D8425E5988510B2EB84521D7485BC9C5CB2DC8191E4CA65D27E5D4D89E0B5337E65F8AEC82DE0CFF0A72134A8B3EB4D25FD13E731B8550975ABEB9CEEF6,15.639,15.639,15.639,1
03BB4C142284AE00EDDA84E9003BA466642687D301E79A596509DAD6E9ED8484A129BBFE58F6A33A6521716E0CC74EEDD7411A3008FF4B014B50E10B1CE8DEDD,12.862,12.862,12.862,1
03C1EC3249C8F44A36DBF1B642965D78C8AE1DF836EB7F8BCD4AEC821FEEC1197C08AEC5812FAF98389FD19D0BEF49BFFD97CC864E0F73FA143DE36BA2BDDC4C,4.043,4.043,4.043,1
